UserID,Age,Gender,Location,BrowsingHistory,CategoriesExplored,ClickThroughRate,RatingsGiven,ProductName,Category,Price,Brand,Specifications,Description,Tags,ImageID
U4546,36,Female,"New York, US",Headphones|Socks,Gadgets|Apparel,0.65,4.1,Sony WH-1000XM5,Laptop,1333,Dell,"Cushioned, breathable",Premium headphones,gym|bestseller|lightweight,IMG4546
U4547,47,Female,"London, UK",Laptop|Book|Headphones,Gadgets|Footwear,0.79,3.6,The Alchemist,Sneakers,1421,Sony,"Cushioned, breathable",High-performance laptop,lightweight|running,IMG4547
U4548,28,Male,"London, UK",Smartphone|Headphones|Book,Electronics|Books,0.69,3.1,Sony WH-1000XM5,Smartphone,89,Dell,"Cushioned, breathable",Inspirational fiction,premium,IMG4548
U4549,34,Female,"Mumbai, IN",Laptop|Book,Electronics,0.83,4.3,Nike Air Max 270,Book,1195,Dell,"Cushioned, breathable",Premium headphones,bestseller|gym,IMG4549
U4550,58,Female,"New York, US",Socks,Books,0.85,4.4,Sony WH-1000XM5,Headphones,583,Harper,"Noise-cancelling, wireless",Advanced smartphone,gym,IMG4550
U4551,27,Male,"Mumbai, IN",Book|Mouse|Smartphone,Electronics,0.67,5.0,Dell XPS 13,Smartphone,532,Harper,"Cushioned, breathable",Comfortable running shoes,gym,IMG4551
U4552,43,Female,"London, UK",Headphones|Laptop,Electronics|Apparel,0.69,4.5,The Alchemist,Sneakers,1442,Sony,"Paperback, 198 pages",High-performance laptop,lightweight|gym,IMG4552
U4553,34,Female,"Mumbai, IN",Smartphone,Apparel,0.76,4.6,Dell XPS 13,Book,215,Apple,"Noise-cancelling, wireless",Comfortable running shoes,running|gym,IMG4553
U4554,36,Male,"New York, US",Sneakers,Footwear,0.83,3.8,Nike Air Max 270,Smartphone,1424,Harper,"13-inch, i7, 16GB RAM",High-performance laptop,lightweight,IMG4554
U4555,34,Female,"Mumbai, IN",Socks,Footwear|Apparel,0.69,4.2,Sony WH-1000XM5,Smartphone,1068,Sony,"Noise-cancelling, wireless",High-performance laptop,running|gym,IMG4555
U4556,34,Female,"Mumbai, IN",Mouse,Electronics|Apparel,0.68,3.7,iPhone 14,Book,1283,Nike,"Cushioned, breathable",High-performance laptop,gym,IMG4556
U4557,33,Male,"Tokyo, JP",Mouse|Sneakers,Electronics|Gadgets,0.84,3.9,Sony WH-1000XM5,Book,634,Apple,"13-inch, i7, 16GB RAM",High-performance laptop,lightweight|gym|running,IMG4557
U4558,48,Female,"Mumbai, IN",Mouse|Book|Laptop,Apparel|Books,0.89,3.3,Nike Air Max 270,Sneakers,499,Harper,"Paperback, 198 pages",Comfortable running shoes,gym|premium,IMG4558
U4559,45,Male,"Sydney, AU",Book,Books,0.81,3.6,iPhone 14,Laptop,740,Nike,"OLED display, 128GB storage",Comfortable running shoes,bestseller|gym|lightweight,IMG4559
U4560,51,Female,"Sydney, AU",Laptop|Book,Electronics,0.7,3.3,Sony WH-1000XM5,Headphones,960,Nike,"13-inch, i7, 16GB RAM",Premium headphones,running,IMG4560
U4561,54,Male,"Mumbai, IN",Mouse|Sneakers|Socks,Footwear,0.52,4.8,Sony WH-1000XM5,Book,329,Sony,"13-inch, i7, 16GB RAM",Advanced smartphone,premium,IMG4561
U4562,35,Male,"London, UK",Book|Socks|Smartphone,Books|Electronics,0.61,3.0,Dell XPS 13,Smartphone,1175,Harper,"13-inch, i7, 16GB RAM",Advanced smartphone,premium|lightweight|gym,IMG4562
U4563,22,Male,"London, UK",Socks|Sneakers|Smartphone,Apparel|Books,0.56,3.2,iPhone 14,Smartphone,549,Dell,"13-inch, i7, 16GB RAM",Advanced smartphone,lightweight|bestseller,IMG4563
U4564,57,Female,"Sydney, AU",Book,Gadgets,0.64,4.3,The Alchemist,Book,885,Dell,"13-inch, i7, 16GB RAM",Premium headphones,gym,IMG4564
U4565,25,Male,"London, UK",Sneakers,Electronics|Books,0.69,3.0,The Alchemist,Book,52,Apple,"OLED display, 128GB storage",Premium headphones,running,IMG4565
U4566,38,Male,"Mumbai, IN",Socks,Gadgets|Apparel,0.86,4.0,Dell XPS 13,Sneakers,360,Apple,"Paperback, 198 pages",Advanced smartphone,gym|bestseller,IMG4566
U4567,28,Male,"Mumbai, IN",Mouse,Gadgets,0.7,3.6,Dell XPS 13,Book,157,Nike,"Paperback, 198 pages",Premium headphones,gym|bestseller|running,IMG4567
U4568,52,Male,"Sydney, AU",Book|Smartphone|Laptop,Gadgets|Electronics,0.55,3.3,The Alchemist,Laptop,1055,Apple,"OLED display, 128GB storage",Advanced smartphone,running|premium|gym,IMG4568
U4569,29,Female,"London, UK",Socks,Electronics,0.58,4.7,Sony WH-1000XM5,Laptop,829,Nike,"Paperback, 198 pages",Comfortable running shoes,bestseller|running,IMG4569
U4570,42,Female,"New York, US",Laptop|Headphones,Apparel,0.81,4.3,Sony WH-1000XM5,Laptop,146,Harper,"Cushioned, breathable",Comfortable running shoes,gym,IMG4570
U4571,39,Male,"Sydney, AU",Socks|Headphones,Apparel|Footwear,0.8,3.2,Nike Air Max 270,Headphones,1320,Harper,"Noise-cancelling, wireless",High-performance laptop,lightweight|gym,IMG4571
U4572,22,Male,"London, UK",Laptop,Gadgets|Books,0.53,4.9,Sony WH-1000XM5,Laptop,721,Dell,"Noise-cancelling, wireless",High-performance laptop,premium|gym,IMG4572
U4573,43,Male,"Tokyo, JP",Book,Gadgets,0.72,4.9,iPhone 14,Laptop,1212,Dell,"Paperback, 198 pages",Inspirational fiction,running|premium,IMG4573
U4574,28,Female,"New York, US",Headphones,Gadgets,0.88,4.1,iPhone 14,Sneakers,467,Harper,"Noise-cancelling, wireless",Advanced smartphone,gym|lightweight,IMG4574
U4575,58,Female,"Sydney, AU",Sneakers,Footwear,0.65,4.9,Nike Air Max 270,Book,912,Sony,"Paperback, 198 pages",Comfortable running shoes,premium,IMG4575
U4576,56,Female,"Tokyo, JP",Book,Books|Apparel,0.59,4.0,Nike Air Max 270,Sneakers,398,Apple,"Noise-cancelling, wireless",High-performance laptop,gym,IMG4576
U4577,29,Female,"Mumbai, IN",Laptop|Headphones|Mouse,Gadgets|Apparel,0.81,3.8,iPhone 14,Smartphone,796,Sony,"13-inch, i7, 16GB RAM",Inspirational fiction,running|gym|lightweight,IMG4577
U4578,56,Female,"Mumbai, IN",Socks|Book,Gadgets|Books,0.55,3.8,The Alchemist,Sneakers,849,Nike,"13-inch, i7, 16GB RAM",Comfortable running shoes,premium|bestseller,IMG4578
U4579,58,Female,"London, UK",Headphones|Smartphone|Mouse,Apparel,0.83,4.2,Dell XPS 13,Laptop,566,Dell,"Paperback, 198 pages",Comfortable running shoes,running|lightweight|gym,IMG4579
U4580,51,Male,"Tokyo, JP",Mouse,Footwear|Gadgets,0.81,3.6,iPhone 14,Laptop,269,Harper,"Cushioned, breathable",Advanced smartphone,bestseller,IMG4580
U4581,58,Male,"New York, US",Laptop,Gadgets|Electronics,0.58,4.9,iPhone 14,Laptop,844,Sony,"Paperback, 198 pages",Premium headphones,lightweight|premium|bestseller,IMG4581
U4582,56,Male,"Mumbai, IN",Mouse|Smartphone|Headphones,Books,0.72,3.0,Dell XPS 13,Laptop,337,Sony,"Noise-cancelling, wireless",Inspirational fiction,bestseller|gym|premium,IMG4582
U4583,44,Female,"Mumbai, IN",Mouse,Books|Apparel,0.81,4.3,Dell XPS 13,Book,387,Harper,"Cushioned, breathable",High-performance laptop,lightweight,IMG4583
U4584,48,Female,"Mumbai, IN",Socks,Footwear,0.82,4.2,Dell XPS 13,Book,1056,Sony,"OLED display, 128GB storage",High-performance laptop,gym|lightweight|running,IMG4584
U4585,33,Female,"Mumbai, IN",Sneakers|Headphones,Electronics|Apparel,0.59,3.4,The Alchemist,Headphones,675,Harper,"OLED display, 128GB storage",Inspirational fiction,lightweight|premium,IMG4585
U4586,48,Female,"Sydney, AU",Laptop,Books,0.88,4.6,Nike Air Max 270,Laptop,882,Apple,"Paperback, 198 pages",Comfortable running shoes,lightweight|premium,IMG4586
U4587,19,Female,"New York, US",Book,Footwear|Gadgets,0.59,3.3,Dell XPS 13,Sneakers,766,Dell,"Paperback, 198 pages",High-performance laptop,bestseller|premium|lightweight,IMG4587
U4588,25,Male,"Tokyo, JP",Smartphone,Gadgets,0.75,4.1,The Alchemist,Laptop,567,Sony,"Noise-cancelling, wireless",Inspirational fiction,premium,IMG4588
U4589,19,Female,"London, UK",Laptop,Electronics|Footwear,0.78,5.0,The Alchemist,Smartphone,149,Apple,"Paperback, 198 pages",Premium headphones,bestseller|lightweight|running,IMG4589
U4590,59,Male,"Mumbai, IN",Sneakers|Headphones|Book,Gadgets,0.78,4.8,Sony WH-1000XM5,Laptop,798,Apple,"Paperback, 198 pages",Advanced smartphone,gym,IMG4590
U4591,29,Female,"New York, US",Smartphone|Book,Books,0.85,4.0,Sony WH-1000XM5,Laptop,467,Sony,"Paperback, 198 pages",High-performance laptop,lightweight|premium,IMG4591
U4592,27,Male,"Tokyo, JP",Headphones|Sneakers|Mouse,Apparel|Gadgets,0.68,3.6,The Alchemist,Smartphone,215,Harper,"Noise-cancelling, wireless",High-performance laptop,lightweight|premium,IMG4592
U4593,28,Male,"Tokyo, JP",Headphones,Books|Apparel,0.79,4.5,iPhone 14,Sneakers,191,Nike,"Paperback, 198 pages",Comfortable running shoes,premium,IMG4593
U4594,34,Male,"Tokyo, JP",Smartphone,Apparel,0.89,4.2,The Alchemist,Laptop,624,Nike,"Paperback, 198 pages",Comfortable running shoes,lightweight,IMG4594
U4595,18,Male,"Sydney, AU",Headphones,Apparel,0.55,4.9,Sony WH-1000XM5,Book,709,Nike,"Noise-cancelling, wireless",Inspirational fiction,bestseller|premium,IMG4595
U4596,44,Female,"Tokyo, JP",Laptop|Sneakers,Gadgets|Books,0.59,3.5,The Alchemist,Book,197,Sony,"13-inch, i7, 16GB RAM",Advanced smartphone,lightweight,IMG4596
U4597,24,Female,"Tokyo, JP",Smartphone|Mouse,Apparel,0.87,3.5,Dell XPS 13,Headphones,1185,Sony,"13-inch, i7, 16GB RAM",Inspirational fiction,running,IMG4597
U4598,33,Female,"New York, US",Sneakers,Electronics,0.89,3.7,The Alchemist,Laptop,1175,Harper,"Paperback, 198 pages",Comfortable running shoes,running,IMG4598
U4599,46,Female,"London, UK",Mouse|Sneakers,Books|Gadgets,0.74,3.4,Sony WH-1000XM5,Book,689,Dell,"Noise-cancelling, wireless",Advanced smartphone,lightweight|running|gym,IMG4599
U4600,55,Female,"Tokyo, JP",Socks|Mouse,Gadgets|Apparel,0.78,4.8,Nike Air Max 270,Sneakers,49,Harper,"Noise-cancelling, wireless",Comfortable running shoes,bestseller,IMG4600
U4601,51,Female,"Sydney, AU",Socks|Book|Headphones,Footwear,0.51,3.2,Nike Air Max 270,Sneakers,435,Dell,"13-inch, i7, 16GB RAM",High-performance laptop,bestseller|lightweight,IMG4601
U4602,54,Female,"Sydney, AU",Mouse|Socks|Laptop,Footwear|Gadgets,0.66,3.9,Sony WH-1000XM5,Laptop,847,Sony,"13-inch, i7, 16GB RAM",High-performance laptop,lightweight|gym,IMG4602
U4603,25,Female,"Sydney, AU",Smartphone|Sneakers|Laptop,Electronics|Books,0.57,4.9,Dell XPS 13,Book,877,Harper,"Cushioned, breathable",High-performance laptop,gym|bestseller,IMG4603
U4604,52,Male,"New York, US",Mouse|Smartphone|Book,Footwear|Apparel,0.68,4.4,Dell XPS 13,Book,408,Dell,"OLED display, 128GB storage",Inspirational fiction,bestseller,IMG4604
U4605,27,Male,"London, UK",Smartphone|Sneakers,Apparel,0.55,4.0,iPhone 14,Headphones,1385,Nike,"Noise-cancelling, wireless",High-performance laptop,gym,IMG4605
U4606,25,Male,"London, UK",Book|Smartphone|Socks,Gadgets,0.55,4.8,The Alchemist,Headphones,123,Apple,"Noise-cancelling, wireless",Inspirational fiction,bestseller|gym,IMG4606
U4607,49,Female,"Sydney, AU",Smartphone|Mouse|Headphones,Electronics,0.88,4.3,Nike Air Max 270,Sneakers,71,Dell,"Noise-cancelling, wireless",Comfortable running shoes,premium|bestseller,IMG4607
U4608,42,Female,"New York, US",Headphones|Socks,Books,0.59,4.2,The Alchemist,Headphones,701,Sony,"13-inch, i7, 16GB RAM",Premium headphones,premium|running|lightweight,IMG4608
U4609,37,Female,"Mumbai, IN",Headphones|Book|Smartphone,Electronics,0.75,4.7,Dell XPS 13,Sneakers,604,Harper,"Noise-cancelling, wireless",Premium headphones,lightweight,IMG4609
U4610,21,Female,"Mumbai, IN",Sneakers,Footwear,0.51,4.5,Nike Air Max 270,Laptop,1267,Nike,"Noise-cancelling, wireless",Inspirational fiction,premium|lightweight|running,IMG4610
U4611,49,Female,"London, UK",Laptop|Smartphone|Socks,Apparel,0.78,3.7,Sony WH-1000XM5,Sneakers,1390,Harper,"13-inch, i7, 16GB RAM",Comfortable running shoes,lightweight,IMG4611
U4612,27,Female,"New York, US",Laptop,Gadgets,0.9,4.4,The Alchemist,Sneakers,902,Apple,"13-inch, i7, 16GB RAM",Comfortable running shoes,bestseller,IMG4612
U4613,26,Female,"Tokyo, JP",Laptop|Book,Apparel,0.5,4.7,The Alchemist,Sneakers,881,Dell,"13-inch, i7, 16GB RAM",Comfortable running shoes,premium|bestseller|lightweight,IMG4613
U4614,18,Male,"London, UK",Mouse|Socks|Book,Footwear|Gadgets,0.81,3.4,Nike Air Max 270,Laptop,1402,Nike,"Cushioned, breathable",Premium headphones,running|gym,IMG4614
U4615,44,Male,"London, UK",Sneakers|Laptop|Headphones,Footwear,0.62,4.8,Dell XPS 13,Smartphone,833,Nike,"OLED display, 128GB storage",Advanced smartphone,lightweight,IMG4615
U4616,29,Male,"New York, US",Smartphone|Book,Apparel,0.69,4.8,Nike Air Max 270,Smartphone,1201,Dell,"13-inch, i7, 16GB RAM",Premium headphones,lightweight|running,IMG4616
U4617,47,Male,"Mumbai, IN",Headphones,Apparel,0.64,3.1,Nike Air Max 270,Sneakers,583,Sony,"13-inch, i7, 16GB RAM",Premium headphones,gym|premium,IMG4617
U4618,51,Female,"Sydney, AU",Socks|Laptop|Mouse,Footwear|Apparel,0.73,3.4,The Alchemist,Laptop,43,Sony,"OLED display, 128GB storage",Inspirational fiction,lightweight|running|bestseller,IMG4618
U4619,48,Male,"Sydney, AU",Book|Sneakers,Apparel,0.73,4.0,iPhone 14,Smartphone,200,Harper,"Cushioned, breathable",Premium headphones,running|bestseller|premium,IMG4619
U4620,21,Female,"New York, US",Socks|Sneakers,Gadgets,0.56,4.6,Sony WH-1000XM5,Laptop,679,Dell,"Noise-cancelling, wireless",Advanced smartphone,gym|bestseller|premium,IMG4620
U4621,58,Male,"Sydney, AU",Smartphone,Footwear,0.68,4.8,iPhone 14,Laptop,469,Apple,"OLED display, 128GB storage",Comfortable running shoes,premium,IMG4621
U4622,35,Female,"Tokyo, JP",Headphones|Smartphone,Footwear|Electronics,0.52,4.2,Dell XPS 13,Laptop,881,Nike,"Paperback, 198 pages",Comfortable running shoes,bestseller|lightweight|premium,IMG4622
U4623,24,Male,"Tokyo, JP",Sneakers|Smartphone|Book,Books,0.89,4.1,iPhone 14,Book,74,Dell,"OLED display, 128GB storage",Comfortable running shoes,running|lightweight,IMG4623
U4624,49,Male,"Tokyo, JP",Socks,Footwear,0.53,3.1,Dell XPS 13,Headphones,1167,Harper,"Cushioned, breathable",Comfortable running shoes,bestseller|running|premium,IMG4624
U4625,36,Male,"Tokyo, JP",Socks|Headphones,Books,0.74,4.6,Dell XPS 13,Book,194,Harper,"OLED display, 128GB storage",High-performance laptop,gym|running|lightweight,IMG4625
U4626,32,Female,"Sydney, AU",Laptop|Headphones,Gadgets,0.78,4.6,iPhone 14,Headphones,587,Apple,"Cushioned, breathable",Advanced smartphone,gym|bestseller,IMG4626
U4627,19,Female,"London, UK",Mouse|Socks|Book,Electronics,0.54,4.7,Dell XPS 13,Smartphone,1065,Harper,"Paperback, 198 pages",Comfortable running shoes,gym|premium,IMG4627
U4628,52,Female,"Sydney, AU",Sneakers,Electronics|Footwear,0.85,3.0,The Alchemist,Sneakers,768,Nike,"Cushioned, breathable",Advanced smartphone,gym|lightweight|premium,IMG4628
U4629,33,Female,"Mumbai, IN",Sneakers,Gadgets|Apparel,0.75,3.9,Sony WH-1000XM5,Sneakers,770,Nike,"Noise-cancelling, wireless",Inspirational fiction,lightweight|bestseller|running,IMG4629
U4630,19,Female,"Mumbai, IN",Smartphone|Headphones,Footwear|Electronics,0.68,4.0,Nike Air Max 270,Book,957,Nike,"Noise-cancelling, wireless",High-performance laptop,running,IMG4630
U4631,37,Male,"New York, US",Laptop,Apparel,0.61,3.5,Nike Air Max 270,Sneakers,1031,Sony,"Noise-cancelling, wireless",High-performance laptop,premium|bestseller|gym,IMG4631
U4632,31,Female,"Tokyo, JP",Mouse|Sneakers|Headphones,Gadgets,0.88,3.8,Dell XPS 13,Sneakers,451,Nike,"Noise-cancelling, wireless",Comfortable running shoes,running|bestseller|lightweight,IMG4632
U4633,31,Male,"New York, US",Headphones|Socks|Smartphone,Gadgets,0.89,3.5,Dell XPS 13,Laptop,706,Dell,"Noise-cancelling, wireless",Inspirational fiction,premium,IMG4633
U4634,53,Female,"Mumbai, IN",Mouse|Sneakers,Gadgets|Apparel,0.84,4.9,Sony WH-1000XM5,Book,466,Harper,"Cushioned, breathable",High-performance laptop,running|bestseller|premium,IMG4634
U4635,28,Female,"Mumbai, IN",Smartphone|Socks|Book,Electronics|Footwear,0.69,3.7,iPhone 14,Laptop,1042,Sony,"Cushioned, breathable",Comfortable running shoes,gym|bestseller|running,IMG4635
U4636,30,Female,"London, UK",Laptop|Headphones,Electronics,0.74,4.2,Nike Air Max 270,Sneakers,432,Nike,"OLED display, 128GB storage",High-performance laptop,lightweight|running,IMG4636
U4637,35,Female,"Tokyo, JP",Mouse|Laptop|Smartphone,Gadgets,0.63,4.7,Sony WH-1000XM5,Laptop,823,Sony,"13-inch, i7, 16GB RAM",Inspirational fiction,gym|premium|bestseller,IMG4637
U4638,55,Female,"Tokyo, JP",Book|Headphones|Smartphone,Footwear|Books,0.6,3.7,iPhone 14,Book,537,Dell,"Paperback, 198 pages",Advanced smartphone,lightweight|bestseller|gym,IMG4638
U4639,38,Male,"London, UK",Sneakers|Laptop,Footwear|Books,0.68,4.8,Nike Air Max 270,Smartphone,347,Sony,"13-inch, i7, 16GB RAM",Premium headphones,lightweight|running|bestseller,IMG4639
U4640,20,Male,"New York, US",Laptop|Book,Gadgets,0.6,4.5,iPhone 14,Headphones,733,Harper,"OLED display, 128GB storage",High-performance laptop,gym|bestseller,IMG4640
U4641,58,Female,"Mumbai, IN",Laptop,Gadgets,0.74,4.7,iPhone 14,Sneakers,181,Apple,"Paperback, 198 pages",Inspirational fiction,running|gym|bestseller,IMG4641
U4642,30,Female,"New York, US",Sneakers|Laptop|Socks,Gadgets|Footwear,0.59,4.4,The Alchemist,Sneakers,407,Sony,"Paperback, 198 pages",High-performance laptop,gym|running,IMG4642
U4643,33,Male,"Tokyo, JP",Book|Sneakers|Smartphone,Footwear|Books,0.85,3.1,Dell XPS 13,Book,1302,Harper,"Noise-cancelling, wireless",Comfortable running shoes,gym|bestseller,IMG4643
U4644,30,Female,"Tokyo, JP",Headphones|Book|Smartphone,Apparel|Footwear,0.78,3.6,Nike Air Max 270,Headphones,1499,Nike,"13-inch, i7, 16GB RAM",High-performance laptop,premium|bestseller,IMG4644
U4645,21,Female,"London, UK",Smartphone,Electronics,0.82,4.1,Dell XPS 13,Book,1466,Apple,"Cushioned, breathable",Premium headphones,gym|running,IMG4645
U4646,48,Female,"New York, US",Mouse|Sneakers,Books|Apparel,0.51,3.2,The Alchemist,Book,1115,Apple,"OLED display, 128GB storage",Premium headphones,premium|bestseller|lightweight,IMG4646
U4647,27,Female,"Tokyo, JP",Sneakers|Headphones|Socks,Books,0.8,4.6,Sony WH-1000XM5,Headphones,926,Dell,"OLED display, 128GB storage",Inspirational fiction,lightweight|gym,IMG4647
U4648,45,Male,"New York, US",Sneakers,Footwear|Apparel,0.62,4.9,Sony WH-1000XM5,Laptop,329,Apple,"Noise-cancelling, wireless",Premium headphones,gym|bestseller|premium,IMG4648
U4649,55,Male,"Mumbai, IN",Headphones|Sneakers|Socks,Footwear|Electronics,0.79,4.5,Nike Air Max 270,Smartphone,1332,Nike,"Cushioned, breathable",Advanced smartphone,gym,IMG4649
U4650,25,Male,"London, UK",Laptop|Mouse,Books|Apparel,0.54,3.4,Dell XPS 13,Laptop,254,Sony,"13-inch, i7, 16GB RAM",Inspirational fiction,bestseller|gym,IMG4650
U4651,49,Female,"Mumbai, IN",Mouse,Apparel|Gadgets,0.81,4.5,The Alchemist,Headphones,439,Dell,"13-inch, i7, 16GB RAM",Advanced smartphone,gym,IMG4651
U4652,51,Female,"Mumbai, IN",Mouse|Book,Gadgets,0.7,3.6,The Alchemist,Smartphone,691,Harper,"Noise-cancelling, wireless",Comfortable running shoes,premium,IMG4652
U4653,51,Male,"London, UK",Headphones|Mouse|Book,Electronics,0.73,4.3,iPhone 14,Headphones,1225,Harper,"Noise-cancelling, wireless",Premium headphones,lightweight|running,IMG4653
U4654,32,Female,"Sydney, AU",Laptop|Socks,Books|Electronics,0.76,3.7,The Alchemist,Sneakers,895,Sony,"OLED display, 128GB storage",Premium headphones,bestseller|lightweight|gym,IMG4654
U4655,21,Female,"Tokyo, JP",Headphones,Books|Electronics,0.73,4.3,Sony WH-1000XM5,Book,626,Apple,"OLED display, 128GB storage",High-performance laptop,lightweight,IMG4655
U4656,55,Female,"London, UK",Smartphone|Laptop,Electronics,0.63,4.5,The Alchemist,Headphones,721,Nike,"OLED display, 128GB storage",High-performance laptop,running|bestseller|gym,IMG4656
U4657,56,Male,"Mumbai, IN",Headphones,Footwear|Books,0.89,4.5,The Alchemist,Headphones,207,Sony,"Noise-cancelling, wireless",Advanced smartphone,running|lightweight,IMG4657
U4658,39,Female,"Sydney, AU",Sneakers|Laptop|Mouse,Apparel,0.84,3.8,iPhone 14,Smartphone,70,Nike,"13-inch, i7, 16GB RAM",High-performance laptop,gym|running|premium,IMG4658
U4659,37,Male,"Sydney, AU",Laptop|Smartphone,Electronics,0.89,4.8,Dell XPS 13,Book,750,Sony,"13-inch, i7, 16GB RAM",Comfortable running shoes,lightweight,IMG4659
U4660,29,Male,"Tokyo, JP",Headphones,Footwear|Gadgets,0.87,3.0,Nike Air Max 270,Sneakers,1204,Sony,"13-inch, i7, 16GB RAM",Comfortable running shoes,premium|running|bestseller,IMG4660
U4661,58,Male,"Sydney, AU",Laptop|Sneakers,Apparel,0.63,3.8,Nike Air Max 270,Sneakers,636,Sony,"13-inch, i7, 16GB RAM",Comfortable running shoes,gym|bestseller,IMG4661
U4662,27,Female,"London, UK",Mouse|Socks|Sneakers,Electronics|Gadgets,0.84,3.5,iPhone 14,Book,205,Harper,"Cushioned, breathable",Comfortable running shoes,premium|gym,IMG4662
U4663,31,Male,"New York, US",Laptop,Gadgets,0.59,4.4,Sony WH-1000XM5,Laptop,1135,Dell,"13-inch, i7, 16GB RAM",Premium headphones,gym|bestseller|lightweight,IMG4663
U4664,40,Male,"Tokyo, JP",Headphones,Apparel|Electronics,0.6,3.5,Nike Air Max 270,Headphones,98,Apple,"Paperback, 198 pages",Inspirational fiction,premium|lightweight,IMG4664
U4665,57,Male,"New York, US",Mouse,Apparel|Footwear,0.57,3.8,Nike Air Max 270,Sneakers,1178,Apple,"Cushioned, breathable",Comfortable running shoes,gym|running|lightweight,IMG4665
U4666,21,Male,"Tokyo, JP",Sneakers,Apparel,0.84,4.4,iPhone 14,Smartphone,1147,Apple,"13-inch, i7, 16GB RAM",Premium headphones,gym|lightweight|running,IMG4666
U4667,44,Male,"Sydney, AU",Smartphone,Books,0.73,3.9,The Alchemist,Laptop,136,Harper,"OLED display, 128GB storage",Comfortable running shoes,running|lightweight|premium,IMG4667
